Timestamp,Presiune1_Valva1,Presiune2_Valva1,Presiune1_Valva2,Presiune2_Valva2,Presiune1_Valva3,Presiune2_Valva3,Presiune1_Valva4,Presiune2_Valva4,pre_input,ex_0,Label
1778161357101,2395,65531,1436,1030,6,51,11,1,2463,400,5
1778161357140,2396,65532,1434,1029,7,48,12,3,2463,400,5
1778161357220,2395,65531,1434,1030,7,48,12,0,2463,400,5
1778161357260,2395,65531,1436,1028,6,48,11,0,2463,400,5
1778161357320,2395,65530,1436,1029,9,48,11,3,2463,400,5
1778161357360,2396,65531,1434,1029,5,48,11,4,2463,400,5
1778161357440,2396,65532,1434,1030,7,49,12,0,2463,400,5
1778161357499,2239,2300,1436,1029,6,49,10,4,2463,400,5
1778161357559,1977,2314,1436,1029,6,48,8,3,2463,400,5
1778161357620,1706,2353,1436,1029,5,49,10,5,2463,400,5
1778161357679,1459,2395,1436,1030,7,45,11,7,2463,400,5
1778161357759,1197,2249,1434,1029,6,49,12,5,2463,400,5
1778161357800,1085,2239,1433,1029,6,47,10,4,2463,400,5
1778161357859,957,2270,1436,1029,6,49,10,3,2463,400,5
1778161357919,855,2191,1436,1030,6,49,11,1,2463,400,5
1778161358000,810,2198,1434,1029,5,49,11,3,2463,400,5
1778161358020,800,2270,1436,1029,6,49,8,4,2463,400,5
1778161358099,772,2322,1434,1030,7,47,10,4,2463,400,5
1778161358139,773,2072,1434,1029,7,47,10,3,2463,400,5
1778161358219,738,2112,1434,1030,6,49,12,3,2463,400,5
1778161358239,719,2258,1437,1030,7,49,14,4,2463,400,5
1778161358319,694,2261,1436,1029,5,47,12,3,2463,400,5
1778161358379,624,2257,1436,1030,6,49,10,3,2463,400,5
1778161358419,590,2130,1436,1030,6,49,12,3,2463,400,5
1778161358499,333,2230,1436,1029,7,48,12,3,2463,400,5
1778161358519,231,2277,1436,1030,7,48,10,1,2463,400,5
1778161358600,27,2346,1434,1029,6,45,11,1,2463,400,5
1778161358639,7,2357,1436,1029,6,48,8,4,2463,400,5
1778161358719,2,2365,1436,1028,7,49,10,3,2463,400,5
1778161358739,0,2365,1436,1030,6,49,12,3,2463,400,5
1778161358799,0,2369,1436,1029,6,48,10,1,2463,400,5
1778161358859,0,2371,1437,1029,4,48,11,3,2463,400,5
1778161358939,0,2372,1434,1029,6,48,12,3,2463,400,5
1778161358959,65534,2372,1436,1030,6,49,14,1,2463,400,5
1778161359039,65534,2373,1436,1030,5,45,12,3,2463,400,5
1778161359079,65534,2369,1434,1030,4,49,10,0,2463,400,5
1778161359139,65533,2371,1434,1029,7,45,11,3,2463,400,5
1778161359219,0,2372,1436,1029,6,48,10,4,2463,400,5
1778161359259,65534,2372,1437,1029,5,48,8,1,2463,400,5
1778161359299,65533,2372,1434,1026,6,48,10,4,2463,400,5
1778161359359,65533,2374,1434,1029,6,49,8,1,2463,400,5
1778161359419,65534,2373,1436,1029,6,48,12,3,2463,400,5
1778161359479,0,2375,1434,1029,7,49,12,1,2463,400,5
1778161359559,2395,2310,1436,1029,6,44,8,3,2463,400,5
1778161359599,2386,2175,1436,1028,9,48,10,3,2463,400,5
1778161359640,2384,2010,1436,1028,6,48,10,3,2463,400,5
1778161359700,2407,1757,1436,1030,6,48,10,5,2463,400,5
1778161359779,2417,1428,1436,1030,7,49,11,3,2463,400,5
1778161359839,2346,1231,1436,1029,6,49,12,7,2463,400,5
1778161359919,2218,1006,1436,1029,5,49,12,5,2463,400,5
1778161359979,2224,892,1436,1029,6,48,14,4,2463,400,5
1778161360019,2198,831,1434,1029,4,48,8,3,2463,400,5
1778161360079,2218,778,1436,1029,5,47,8,3,2463,400,5
1778161360159,2191,758,1437,1030,7,47,12,3,2463,400,5
1778161360219,2119,766,1436,1030,5,51,12,4,2463,400,5
1778161360259,2246,749,1434,1029,6,48,10,4,2463,400,5
1778161360319,2166,760,1434,1030,6,51,11,3,2463,400,5
1778161360359,2154,756,1437,1029,7,47,12,5,2463,400,5
1778161360419,2204,749,1436,1029,6,47,14,3,2463,400,5
1778161360479,2150,726,1436,1030,7,47,8,3,2463,400,5
1778161360559,2153,643,1434,1029,6,47,12,3,2463,400,5
1778161360599,2248,407,1436,1029,6,47,10,4,2463,400,5
1778161360659,2315,110,1436,1029,7,48,8,1,2463,400,5
1778161360699,2346,28,1436,1029,7,45,11,3,2463,400,5
1778161360759,2365,65535,1436,1028,6,47,10,1,2463,400,5
1778161360839,2374,65532,1434,1028,6,48,10,1,2463,400,5
1778161360859,2375,65531,1434,1029,5,49,8,1,2463,400,5
1778161360939,2378,65531,1434,1029,6,47,10,1,2463,400,5
1778161360999,2383,65532,1436,1030,7,51,8,1,2463,400,5
1778161361059,2388,65532,1434,1030,6,48,10,3,2463,400,5
1778161361139,2389,65530,1436,1029,6,45,12,3,2463,400,5
1778161361179,2390,65530,1436,1029,6,48,10,1,2463,400,5
1778161361219,2390,65530,1434,1029,6,49,8,3,2463,400,5
1778161361279,2390,65530,1434,1029,6,48,8,3,2463,400,5
1778161361339,2389,65530,1436,1029,6,51,8,1,2463,400,5
1778161361419,2391,65531,1434,1029,4,48,12,1,2463,400,5
1778161361459,2391,65531,1436,1030,6,48,12,3,2463,400,5
1778161361519,2393,65532,1436,1029,6,45,12,1,2463,400,5
1778161361559,2243,2203,1434,1028,6,48,8,3,2463,400,5
1778161361619,1979,2302,1433,1029,7,47,11,3,2463,400,5
1778161361699,1627,2378,1436,1028,7,47,10,4,2463,400,5
1778161361759,1396,2376,1434,1029,7,49,11,3,2463,400,5
1778161361819,1201,2251,1434,1029,7,47,12,4,2463,400,5
1778161361901,996,2288,1436,1029,7,48,8,3,2463,400,5
1778161361919,961,2274,1434,1029,7,47,11,3,2463,400,5
1778161361999,836,2227,1436,1031,6,48,12,4,2463,400,5
1778161362040,828,2190,1436,1030,7,47,10,3,2463,400,5
1778161362119,789,2175,1434,1030,7,49,10,3,2463,400,5
1778161362179,772,2258,1434,1029,5,47,12,4,2463,400,5
1778161362239,752,2276,1437,1029,7,48,12,3,2463,400,5
1778161362300,731,2182,1436,1029,6,47,10,4,2463,400,5
1778161362359,717,2101,1436,1029,6,47,14,3,2463,400,5
1778161362439,633,2146,1436,1030,6,48,12,4,2463,400,5
1778161362479,586,2222,1436,1029,6,47,12,4,2463,400,5
1778161362539,451,2270,1437,1029,6,49,11,1,2463,400,5
1778161362619,93,2337,1436,1030,7,48,8,1,2463,400,5
1778161362699,7,2353,1434,1029,6,47,8,3,2463,400,5
1778161362719,3,2352,1434,1028,7,49,12,3,2463,400,5
1778161362799,0,2355,1436,1029,6,48,11,3,2463,400,5
1778161362839,1,2357,1436,1029,6,47,11,4,2463,400,5
1778161362919,0,2364,1436,1029,6,48,10,3,2463,400,5
1778161362959,0,2368,1436,1030,6,51,12,0,2463,400,5
1778161363019,0,2367,1436,1029,6,48,8,4,2463,400,5
1778161363079,65534,2368,1436,1028,6,48,10,1,2463,400,5
1778161363119,0,2368,1434,1030,7,47,8,1,2463,400,5
1778161363179,65533,2369,1436,1030,7,48,8,3,2463,400,5
1778161363239,65534,2369,1437,1029,7,47,12,4,2463,400,5
1778161363319,65533,2372,1436,1030,7,48,8,3,2463,400,5
1778161363399,0,2371,1436,1030,5,48,11,3,2463,400,5
1778161363439,0,2372,1436,1029,6,47,8,1,2463,400,5
1778161363479,65534,2371,1434,1029,7,51,11,3,2463,400,5
1778161363559,2,2372,1433,1029,6,49,12,3,2463,400,5
1778161363599,2417,2302,1434,1029,7,48,10,1,2463,400,5
1778161363679,2388,2006,1434,1029,7,48,12,4,2463,400,5
1778161363739,2415,1740,1434,1029,6,49,7,4,2463,400,5
1778161363799,2422,1501,1436,1029,6,48,12,4,2463,400,5
1778161363879,2342,1230,1436,1029,5,47,8,4,2463,400,5
1778161363939,2226,1052,1437,1030,7,49,12,3,2463,400,5
1778161363999,2216,923,1434,1029,6,51,10,1,2463,400,5
1778161364059,2197,836,1434,1030,9,47,10,4,2463,400,5
1778161364099,2201,796,1434,1028,7,47,8,3,2463,400,5
1778161364179,2137,758,1436,1029,6,47,8,3,2463,400,5
1778161364199,2185,764,1434,1028,9,49,12,5,2463,400,5
1778161364259,2109,776,1436,1029,7,47,12,3,2463,400,5
1778161364319,2143,761,1434,1029,5,47,12,4,2463,400,5
1778161364379,2215,764,1434,1029,5,49,12,3,2463,400,5
1778161364439,2160,762,1432,1029,7,48,11,4,2463,400,5
1778161364499,2124,730,1434,1029,9,48,12,4,2463,400,5
1778161364539,2198,727,1436,1029,6,47,11,1,2463,400,5
1778161364599,2156,638,1434,1029,6,47,10,4,2463,400,5
1778161364659,2273,265,1436,1028,6,47,10,4,2463,400,5
1778161364719,2340,54,1436,1029,7,49,12,0,2463,400,5
1778161364779,2363,2,1434,1030,7,51,11,1,2463,400,5
1778161364859,2376,65534,1436,1029,7,47,12,0,2463,400,5
1778161364879,2380,65534,1436,1029,7,51,8,1,2463,400,5
1778161364959,2387,65531,1434,1029,7,48,10,3,2463,400,5
1778161365019,2389,65532,1434,1029,5,49,10,3,2463,400,5
1778161365059,2393,65531,1434,1029,5,45,10,1,2463,400,5
1778161365119,2395,65532,1436,1029,6,48,12,3,2463,400,5
1778161365179,2396,65531,1436,1029,7,45,11,3,2463,400,5
1778161365239,2395,65531,1436,1029,6,49,7,1,2463,400,5
1778161365319,2395,65531,1434,1030,4,48,10,0,2463,400,5
1778161365379,2395,65531,1434,1029,6,49,10,1,2463,400,5
1778161365419,2395,65531,1434,1029,5,49,7,1,2463,400,5
1778161365499,2395,65531,1434,1030,6,48,12,3,2463,400,5
1778161365539,2397,65532,1434,1029,5,48,8,3,2463,400,5
1778161365599,2395,35,1434,1028,6,51,12,3,2463,400,5
1778161365619,2250,2207,1436,1029,7,51,11,5,2463,400,5
1778161365699,1893,2331,1436,1028,6,47,14,4,2463,400,5
1778161365779,1546,2377,1436,1029,7,47,8,4,2463,400,5
1778161365819,1398,2361,1434,1029,6,49,7,3,2463,400,5
1778161365899,1139,2247,1434,1029,7,47,12,5,2463,400,5
1778161365939,1043,2285,1436,1029,6,47,7,4,2463,400,5
1778161365999,924,2234,1434,1029,5,45,14,5,2463,400,5
1778161366039,866,2219,1434,1029,6,47,11,4,2463,400,5
1778161366139,814,2127,1436,1029,5,48,11,3,2463,400,5
1778161366179,787,2258,1436,1029,7,48,12,4,2463,400,5
1778161366239,778,2101,1436,1029,6,49,8,3,2463,400,5
1778161366299,759,2111,1436,1030,6,49,11,4,2463,400,5
1778161366379,730,2093,1437,1029,6,48,10,4,2463,400,5
1778161366439,702,2141,1436,1028,7,44,12,3,2463,400,5
1778161366479,653,2265,1436,1029,6,49,11,4,2463,400,5
1778161366579,546,2167,1434,1029,6,47,7,3,2463,400,5
1778161366599,447,2173,1436,1029,5,49,12,4,2463,400,5
1778161366679,89,2340,1436,1029,6,48,10,4,2463,400,5
